method,attack,seed,round,client,is_attacker,norm
source_aware,False,2,22,rsna_b,False,39.68206024169922
source_aware,False,2,23,rsna_b,False,40.047340393066406
source_aware,False,2,23,kerm_b,False,63.88323211669922
source_aware,False,2,23,kerm_a,False,48.761077880859375
source_aware,False,2,23,rsna_c,False,47.872650146484375
source_aware,False,2,24,kerm_b,False,55.94517135620117
source_aware,False,2,24,rsna_a,False,61.79302215576172
source_aware,False,2,24,kerm_a,False,52.80170822143555
source_aware,False,2,24,rsna_c,False,38.31682586669922
source_aware,False,2,25,rsna_b,False,78.03934478759766
source_aware,False,2,25,kerm_b,False,54.03203201293945
source_aware,False,2,25,kerm_a,False,59.64398193359375
source_aware,False,2,25,rsna_a,False,70.54671478271484
source_aware,False,2,26,rsna_c,False,63.14950180053711
source_aware,False,2,26,kerm_a,False,43.777557373046875
source_aware,False,2,26,rsna_a,False,75.875732421875
source_aware,False,2,26,kerm_b,False,69.8724136352539
source_aware,False,2,27,rsna_b,False,51.852352142333984
source_aware,False,2,27,kerm_b,False,73.58162689208984
source_aware,False,2,27,rsna_c,False,50.27981948852539
source_aware,False,2,27,kerm_a,False,54.26144790649414
source_aware,False,2,28,rsna_b,False,49.45467758178711
source_aware,False,2,28,kerm_a,False,42.22911834716797
source_aware,False,2,28,rsna_a,False,65.7411880493164
source_aware,False,2,28,kerm_b,False,55.007320404052734
source_aware,False,2,29,kerm_b,False,84.51875305175781
source_aware,False,2,29,rsna_b,False,50.31071472167969
source_aware,False,2,29,kerm_a,False,59.549827575683594
source_aware,False,2,29,rsna_c,False,46.3609619140625
source_aware,False,2,30,kerm_a,False,38.224998474121094
source_aware,False,2,30,rsna_c,False,41.31483840942383
source_aware,False,2,30,rsna_b,False,53.6924934387207
source_aware,False,2,30,rsna_a,False,75.20066833496094
source_aware,True,0,1,rsna_c,False,27.61140251159668
source_aware,True,0,1,rsna_b,False,29.80800437927246
source_aware,True,0,1,kerm_b,False,28.477083206176758
source_aware,True,0,1,rsna_a,False,29.020931243896484
source_aware,True,0,2,kerm_a,False,26.351518630981445
source_aware,True,0,2,rsna_b,False,36.53664016723633
source_aware,True,0,2,rsna_a,False,42.580352783203125
source_aware,True,0,2,rsna_c,False,33.81107711791992
source_aware,True,0,3,rsna_a,False,38.98781204223633
source_aware,True,0,3,kerm_b,False,42.075714111328125
source_aware,True,0,3,rsna_c,False,42.203147888183594
source_aware,True,0,3,rsna_b,False,45.26654052734375
source_aware,True,0,4,kerm_a,False,55.88139724731445
source_aware,True,0,4,kerm_b,False,37.796112060546875
source_aware,True,0,4,rsna_a,False,58.68840026855469
source_aware,True,0,4,rsna_c,False,42.46611022949219
source_aware,True,0,5,rsna_a,False,48.280296325683594
source_aware,True,0,5,kerm_a,False,45.19331359863281
source_aware,True,0,5,rsna_b,False,47.429443359375
source_aware,True,0,5,kerm_b,False,36.66582107543945
source_aware,True,0,6,rsna_b,False,55.49405288696289
source_aware,True,0,6,kerm_b,False,43.20219802856445
source_aware,True,0,6,rsna_a,False,60.67334747314453
source_aware,True,0,6,kerm_a,False,87.7175064086914
source_aware,True,0,7,rsna_c,False,41.780364990234375
source_aware,True,0,7,kerm_a,False,44.75871276855469
