method,attack,seed,round,client,is_attacker,norm
fedavg,none,0,29,kerm_05,False,20.99891471862793
fedavg,none,0,29,kerm_02,False,27.521350860595703
fedavg,none,0,29,rsna_12,False,23.893186569213867
fedavg,none,0,29,kerm_08,False,35.83005905151367
fedavg,none,0,29,rsna_02,False,29.584671020507812
fedavg,none,0,29,rsna_04,False,25.439849853515625
fedavg,none,0,29,kerm_06,False,23.64628028869629
fedavg,none,0,29,rsna_05,False,29.810895919799805
fedavg,none,0,29,kerm_03,False,28.265239715576172
fedavg,none,0,29,rsna_11,False,24.256732940673828
fedavg,none,0,29,rsna_03,False,25.788745880126953
fedavg,none,0,29,rsna_08,False,22.865224838256836
fedavg,none,0,29,rsna_07,False,22.438968658447266
fedavg,none,0,29,rsna_06,False,20.373388290405273
fedavg,none,0,30,kerm_04,False,24.560388565063477
fedavg,none,0,30,rsna_04,False,23.82544708251953
fedavg,none,0,30,rsna_01,False,34.22091293334961
fedavg,none,0,30,kerm_02,False,24.937454223632812
fedavg,none,0,30,rsna_08,False,19.118478775024414
fedavg,none,0,30,kerm_01,False,44.264427185058594
fedavg,none,0,30,rsna_03,False,26.005056381225586
fedavg,none,0,30,rsna_07,False,18.497777938842773
fedavg,none,0,30,rsna_12,False,21.619853973388672
fedavg,none,0,30,kerm_08,False,32.05500030517578
fedavg,none,0,30,kerm_06,False,32.785335540771484
fedavg,none,0,30,rsna_05,False,26.47566795349121
fedavg,none,0,30,kerm_03,False,26.770137786865234
fedavg,none,0,30,kerm_07,False,33.06342697143555
fedavg,none,0,30,rsna_10,False,23.445262908935547
fedavg,none,1,1,rsna_10,False,22.28618621826172
fedavg,none,1,1,rsna_08,False,22.418081283569336
fedavg,none,1,1,kerm_07,False,22.129972457885742
fedavg,none,1,1,kerm_02,False,22.782339096069336
fedavg,none,1,1,kerm_08,False,22.259235382080078
fedavg,none,1,1,kerm_01,False,22.904762268066406
fedavg,none,1,1,rsna_01,False,23.948392868041992
fedavg,none,1,1,rsna_11,False,22.641193389892578
fedavg,none,1,1,kerm_06,False,22.065250396728516
fedavg,none,1,1,rsna_06,False,22.789976119995117
fedavg,none,1,1,kerm_03,False,22.4008731842041
fedavg,none,1,1,kerm_04,False,22.683717727661133
fedavg,none,1,1,rsna_05,False,22.888887405395508
fedavg,none,1,1,kerm_05,False,22.472726821899414
fedavg,none,1,1,rsna_02,False,22.94835662841797
fedavg,none,1,2,kerm_06,False,17.168598175048828
fedavg,none,1,2,rsna_08,False,18.39767074584961
fedavg,none,1,2,rsna_11,False,17.80198097229004
fedavg,none,1,2,rsna_06,False,18.712217330932617
fedavg,none,1,2,rsna_02,False,20.529651641845703
fedavg,none,1,2,rsna_01,False,20.69159507751465
fedavg,none,1,2,kerm_04,False,16.05942726135254
fedavg,none,1,2,kerm_05,False,16.67459487915039
fedavg,none,1,2,kerm_02,False,16.819177627563477
fedavg,none,1,2,kerm_08,False,16.93305015563965
fedavg,none,1,2,kerm_03,False,16.806547164916992
fedavg,none,1,2,rsna_09,False,18.423309326171875
fedavg,none,1,2,kerm_01,False,16.88905906677246
fedavg,none,1,2,rsna_04,False,19.062915802001953
fedavg,none,1,2,rsna_05,False,18.679271697998047
fedavg,none,1,3,rsna_01,False,20.61957550048828
fedavg,none,1,3,kerm_04,False,20.37957000732422
fedavg,none,1,3,kerm_07,False,18.826581954956055
fedavg,none,1,3,rsna_06,False,18.73271369934082
fedavg,none,1,3,rsna_09,False,18.48934555053711
fedavg,none,1,3,rsna_10,False,18.158824920654297
fedavg,none,1,3,kerm_03,False,18.04720687866211
fedavg,none,1,3,rsna_04,False,19.273319244384766
fedavg,none,1,3,rsna_12,False,18.168365478515625
fedavg,none,1,3,kerm_05,False,18.83136749267578
fedavg,none,1,3,rsna_03,False,21.400014877319336
fedavg,none,1,3,rsna_11,False,18.638837814331055
fedavg,none,1,3,kerm_06,False,17.938669204711914
fedavg,none,1,3,rsna_08,False,18.700551986694336
fedavg,none,1,3,kerm_02,False,16.678585052490234
fedavg,none,1,4,kerm_08,False,19.826452255249023
fedavg,none,1,4,rsna_02,False,22.959945678710938
fedavg,none,1,4,rsna_07,False,19.588565826416016
fedavg,none,1,4,rsna_08,False,18.944059371948242
fedavg,none,1,4,rsna_05,False,20.312650680541992
fedavg,none,1,4,kerm_02,False,17.885873794555664
fedavg,none,1,4,kerm_01,False,18.532712936401367
fedavg,none,1,4,kerm_03,False,17.629047393798828
fedavg,none,1,4,kerm_06,False,18.781538009643555
fedavg,none,1,4,rsna_03,False,21.759321212768555
fedavg,none,1,4,rsna_04,False,20.03192138671875
fedavg,none,1,4,kerm_07,False,19.140731811523438
fedavg,none,1,4,rsna_11,False,17.79888343811035
fedavg,none,1,4,rsna_06,False,19.30179786682129
fedavg,none,1,4,rsna_09,False,18.325424194335938
fedavg,none,1,5,kerm_08,False,19.511842727661133
fedavg,none,1,5,kerm_05,False,19.048948287963867
fedavg,none,1,5,kerm_07,False,22.01775360107422
fedavg,none,1,5,rsna_12,False,19.250244140625
