method,attack,seed,round,client,is_attacker,norm
fedavg,True,1,9,rsna_c,False,40.128684997558594
fedavg,True,1,9,kerm_a,False,46.88815689086914
fedavg,True,1,10,kerm_a,False,43.26187515258789
fedavg,True,1,10,rsna_a,False,63.52190399169922
fedavg,True,1,10,kerm_b,False,61.08632278442383
fedavg,True,1,10,rsna_c,False,42.0952033996582
fedavg,True,1,11,kerm_b,False,49.040626525878906
fedavg,True,1,11,kerm_a,False,45.296852111816406
fedavg,True,1,11,rsna_a,False,49.77680206298828
fedavg,True,1,11,rsna_b,False,76.69078826904297
fedavg,True,1,12,kerm_a,False,46.4783821105957
fedavg,True,1,12,kerm_b,False,49.942501068115234
fedavg,True,1,12,rsna_a,False,55.21269989013672
fedavg,True,1,12,rsna_b,False,60.61479187011719
fedavg,True,1,13,kerm_a,False,43.71083450317383
fedavg,True,1,13,rsna_c,False,43.132965087890625
fedavg,True,1,13,rsna_b,False,72.53731536865234
fedavg,True,1,13,kerm_b,False,55.79547119140625
fedavg,True,1,14,rsna_a,False,60.14717483520508
fedavg,True,1,14,rsna_b,False,49.30636215209961
fedavg,True,1,14,kerm_b,False,82.70942687988281
fedavg,True,1,14,rsna_c,False,51.99177169799805
fedavg,True,1,15,rsna_c,True,62.571372985839844
fedavg,True,1,15,kerm_b,False,52.1062126159668
fedavg,True,1,15,rsna_a,False,76.73321533203125
fedavg,True,1,15,kerm_a,False,74.63756561279297
fedavg,True,1,16,rsna_c,True,66.79314422607422
fedavg,True,1,16,kerm_b,False,60.89583969116211
fedavg,True,1,16,kerm_a,False,47.39793395996094
fedavg,True,1,16,rsna_a,False,62.54490280151367
fedavg,True,1,17,rsna_c,True,68.95571899414062
fedavg,True,1,17,rsna_a,False,63.1681022644043
fedavg,True,1,17,kerm_b,False,59.49242401123047
fedavg,True,1,17,kerm_a,False,46.415863037109375
fedavg,True,1,18,rsna_c,True,72.39669036865234
fedavg,True,1,18,kerm_b,False,58.50565719604492
fedavg,True,1,18,rsna_a,False,60.44314956665039
fedavg,True,1,18,rsna_b,False,94.89811706542969
fedavg,True,1,19,rsna_c,True,69.55690002441406
fedavg,True,1,19,rsna_a,False,63.77838134765625
fedavg,True,1,19,kerm_b,False,66.44044494628906
fedavg,True,1,19,kerm_a,False,58.5277099609375
fedavg,True,1,20,rsna_c,True,58.42382049560547
fedavg,True,1,20,rsna_b,False,48.42990493774414
fedavg,True,1,20,rsna_a,False,55.0616569519043
fedavg,True,1,20,kerm_a,False,79.54950714111328
fedavg,True,1,21,rsna_c,True,81.04622650146484
fedavg,True,1,21,rsna_a,False,48.451717376708984
fedavg,True,1,21,rsna_b,False,44.87592697143555
fedavg,True,1,21,kerm_a,False,69.72845458984375
fedavg,True,1,22,rsna_c,True,85.05908203125
fedavg,True,1,22,kerm_a,False,43.5715217590332
fedavg,True,1,22,rsna_a,False,49.65472412109375
fedavg,True,1,22,rsna_b,False,38.25428009033203
fedavg,True,1,23,rsna_c,True,69.84203338623047
fedavg,True,1,23,rsna_a,False,47.79770278930664
fedavg,True,1,23,rsna_b,False,52.28934097290039
fedavg,True,1,23,kerm_b,False,53.900421142578125
fedavg,True,1,24,rsna_c,True,65.55806732177734
fedavg,True,1,24,kerm_b,False,71.70353698730469
fedavg,True,1,24,kerm_a,False,70.93708801269531
fedavg,True,1,24,rsna_b,False,69.5159912109375
fedavg,True,1,25,rsna_c,True,73.33908081054688
fedavg,True,1,25,rsna_a,False,70.67550659179688
fedavg,True,1,25,rsna_b,False,43.8934211730957
fedavg,True,1,25,kerm_b,False,83.24604034423828
fedavg,True,1,26,rsna_c,True,61.1042366027832
fedavg,True,1,26,kerm_b,False,74.11280822753906
fedavg,True,1,26,rsna_a,False,68.63435363769531
fedavg,True,1,26,rsna_b,False,54.47112274169922
fedavg,True,1,27,rsna_c,True,88.22232818603516
fedavg,True,1,27,rsna_b,False,44.391300201416016
fedavg,True,1,27,kerm_a,False,54.6734504699707
fedavg,True,1,27,rsna_a,False,106.23941802978516
fedavg,True,1,28,rsna_c,True,69.49323272705078
fedavg,True,1,28,rsna_a,False,55.84694290161133
fedavg,True,1,28,kerm_a,False,63.24481201171875
fedavg,True,1,28,rsna_b,False,106.88525390625
fedavg,True,1,29,rsna_c,True,89.86309814453125
fedavg,True,1,29,rsna_b,False,56.97197341918945
fedavg,True,1,29,rsna_a,False,49.898841857910156
fedavg,True,1,29,kerm_b,False,72.4789810180664
fedavg,True,1,30,rsna_c,True,99.3381576538086
fedavg,True,1,30,rsna_a,False,67.21666717529297
fedavg,True,1,30,kerm_a,False,71.07847595214844
fedavg,True,1,30,kerm_b,False,67.20258331298828
fedavg,True,2,1,rsna_c,False,28.176942825317383
fedavg,True,2,1,kerm_b,False,28.746028900146484
fedavg,True,2,1,rsna_b,False,29.36931610107422
fedavg,True,2,1,kerm_a,False,29.68362045288086
fedavg,True,2,2,kerm_b,False,36.78963851928711
fedavg,True,2,2,kerm_a,False,24.173429489135742
fedavg,True,2,2,rsna_c,False,27.937664031982422
fedavg,True,2,2,rsna_a,False,41.291725158691406
fedavg,True,2,3,rsna_a,False,38.42625045776367
fedavg,True,2,3,rsna_c,False,35.598445892333984
fedavg,True,2,3,kerm_a,False,33.34377670288086
fedavg,True,2,3,kerm_b,False,46.589805603027344
fedavg,True,2,4,kerm_b,False,42.56535720825195
fedavg,True,2,4,rsna_c,False,38.189208984375
fedavg,True,2,4,rsna_b,False,49.80886459350586
fedavg,True,2,4,kerm_a,False,35.84714126586914
fedavg,True,2,5,kerm_b,False,39.865333557128906
fedavg,True,2,5,rsna_a,False,46.212520599365234
fedavg,True,2,5,kerm_a,False,33.49631118774414
fedavg,True,2,5,rsna_b,False,55.4693489074707
fedavg,True,2,6,rsna_a,False,49.39956283569336
fedavg,True,2,6,rsna_b,False,42.616695404052734
fedavg,True,2,6,kerm_a,False,42.46459197998047
fedavg,True,2,6,kerm_b,False,67.916748046875
fedavg,True,2,7,kerm_b,False,51.93376922607422
fedavg,True,2,7,rsna_a,False,49.994178771972656
fedavg,True,2,7,rsna_b,False,47.5524787902832
fedavg,True,2,7,rsna_c,False,38.03657150268555
fedavg,True,2,8,kerm_a,False,48.71410369873047
fedavg,True,2,8,rsna_b,False,47.14555358886719
fedavg,True,2,8,kerm_b,False,49.43668746948242
fedavg,True,2,8,rsna_a,False,42.29861068725586
fedavg,True,2,9,kerm_a,False,36.61247253417969
fedavg,True,2,9,rsna_b,False,42.11138153076172
fedavg,True,2,9,kerm_b,False,52.926666259765625
fedavg,True,2,9,rsna_c,False,42.412776947021484
fedavg,True,2,10,kerm_b,False,44.326324462890625
fedavg,True,2,10,rsna_b,False,53.50674819946289
fedavg,True,2,10,rsna_a,False,65.46133422851562
fedavg,True,2,10,rsna_c,False,38.905479431152344
fedavg,True,2,11,rsna_a,False,48.16130828857422
fedavg,True,2,11,kerm_a,False,60.87398910522461
fedavg,True,2,11,kerm_b,False,52.525421142578125
fedavg,True,2,11,rsna_c,False,35.74892807006836
fedavg,True,2,12,kerm_b,False,43.342803955078125
fedavg,True,2,12,rsna_b,False,74.40013122558594
fedavg,True,2,12,kerm_a,False,54.385990142822266
fedavg,True,2,12,rsna_a,False,52.2173957824707
fedavg,True,2,13,rsna_c,False,41.74153518676758
fedavg,True,2,13,rsna_a,False,48.057926177978516
fedavg,True,2,13,kerm_b,False,51.352291107177734
fedavg,True,2,13,kerm_a,False,47.939517974853516
fedavg,True,2,14,rsna_a,False,46.00202560424805
fedavg,True,2,14,rsna_b,False,44.520023345947266
fedavg,True,2,14,rsna_c,False,44.1194953918457
fedavg,True,2,14,kerm_a,False,53.4620475769043
fedavg,True,2,15,rsna_c,True,73.99259948730469
fedavg,True,2,15,kerm_b,False,73.5602798461914
fedavg,True,2,15,kerm_a,False,51.53192138671875
fedavg,True,2,15,rsna_a,False,51.88328170776367
fedavg,True,2,16,rsna_c,True,63.98955535888672
fedavg,True,2,16,rsna_b,False,55.733821868896484
fedavg,True,2,16,rsna_a,False,54.107730865478516
fedavg,True,2,16,kerm_a,False,56.618961334228516
fedavg,True,2,17,rsna_c,True,60.864051818847656
fedavg,True,2,17,kerm_a,False,63.107582092285156
fedavg,True,2,17,kerm_b,False,61.578975677490234
fedavg,True,2,17,rsna_a,False,56.44209671020508
fedavg,True,2,18,rsna_c,True,62.870338439941406
fedavg,True,2,18,kerm_a,False,69.4794692993164
fedavg,True,2,18,kerm_b,False,53.63755798339844
fedavg,True,2,18,rsna_b,False,43.494659423828125
fedavg,True,2,19,rsna_c,True,64.15497589111328
fedavg,True,2,19,rsna_a,False,62.82906723022461
fedavg,True,2,19,rsna_b,False,38.687103271484375
fedavg,True,2,19,kerm_a,False,49.47540283203125
fedavg,True,2,20,rsna_c,True,55.4073371887207
fedavg,True,2,20,rsna_a,False,38.630592346191406
fedavg,True,2,20,rsna_b,False,52.41148376464844
fedavg,True,2,20,kerm_a,False,67.27433776855469
fedavg,True,2,21,rsna_c,True,64.0202407836914
fedavg,True,2,21,rsna_a,False,48.0061149597168
fedavg,True,2,21,kerm_a,False,57.84782028198242
fedavg,True,2,21,rsna_b,False,35.75446319580078
fedavg,True,2,22,rsna_c,True,61.1114616394043
fedavg,True,2,22,kerm_b,False,69.98084259033203
fedavg,True,2,22,kerm_a,False,40.68156051635742
fedavg,True,2,22,rsna_a,False,62.710182189941406
fedavg,True,2,23,rsna_c,True,59.46553421020508
fedavg,True,2,23,rsna_b,False,56.602596282958984
fedavg,True,2,23,kerm_b,False,66.32054138183594
fedavg,True,2,23,rsna_a,False,43.19889450073242
fedavg,True,2,24,rsna_c,True,57.749847412109375
fedavg,True,2,24,rsna_b,False,43.0241584777832
fedavg,True,2,24,rsna_a,False,52.15745162963867
fedavg,True,2,24,kerm_b,False,55.81856155395508
fedavg,True,2,25,rsna_c,True,72.43351745605469
fedavg,True,2,25,kerm_b,False,50.81668472290039
fedavg,True,2,25,kerm_a,False,48.7181510925293
fedavg,True,2,25,rsna_a,False,54.080284118652344
fedavg,True,2,26,rsna_c,True,60.623138427734375
fedavg,True,2,26,kerm_a,False,65.18856811523438
fedavg,True,2,26,rsna_a,False,52.10686492919922
fedavg,True,2,26,kerm_b,False,47.212890625
fedavg,True,2,27,rsna_c,True,61.80220413208008
fedavg,True,2,27,kerm_a,False,56.04033660888672
fedavg,True,2,27,rsna_a,False,54.218597412109375
fedavg,True,2,27,kerm_b,False,57.17582702636719
fedavg,True,2,28,rsna_c,True,48.91000747680664
fedavg,True,2,28,rsna_b,False,58.835426330566406
fedavg,True,2,28,kerm_b,False,48.804405212402344
fedavg,True,2,28,kerm_a,False,55.78076934814453
fedavg,True,2,29,rsna_c,True,70.4845962524414
fedavg,True,2,29,rsna_a,False,73.64260864257812
fedavg,True,2,29,rsna_b,False,56.48501205444336
fedavg,True,2,29,kerm_a,False,40.70912170410156
fedavg,True,2,30,rsna_c,True,62.79651641845703
fedavg,True,2,30,rsna_b,False,52.44508743286133
fedavg,True,2,30,kerm_a,False,66.78627014160156
fedavg,True,2,30,kerm_b,False,81.8826904296875
clipping,False,0,1,rsna_c,False,27.61140251159668
clipping,False,0,1,rsna_b,False,29.80800437927246
clipping,False,0,1,kerm_b,False,28.477083206176758
clipping,False,0,1,rsna_a,False,29.020931243896484
clipping,False,0,2,kerm_a,False,26.19102668762207
clipping,False,0,2,rsna_b,False,35.851463317871094
clipping,False,0,2,rsna_a,False,41.04655838012695
clipping,False,0,2,rsna_c,False,33.335514068603516
clipping,False,0,3,rsna_a,False,39.17445755004883
clipping,False,0,3,kerm_b,False,41.20408248901367
clipping,False,0,3,rsna_c,False,39.410213470458984
clipping,False,0,3,rsna_b,False,44.59421920776367
clipping,False,0,4,kerm_a,False,54.605045318603516
clipping,False,0,4,kerm_b,False,38.481727600097656
clipping,False,0,4,rsna_a,False,56.87841796875
clipping,False,0,4,rsna_c,False,41.84702682495117
clipping,False,0,5,rsna_a,False,46.95208740234375
clipping,False,0,5,kerm_a,False,42.238346099853516
clipping,False,0,5,rsna_b,False,46.527061462402344
clipping,False,0,5,kerm_b,False,36.57567596435547
clipping,False,0,6,rsna_b,False,52.38309097290039
clipping,False,0,6,kerm_b,False,64.54131317138672
clipping,False,0,6,rsna_a,False,61.57526779174805
clipping,False,0,6,kerm_a,False,90.61978149414062
clipping,False,0,7,rsna_c,False,39.95779800415039
clipping,False,0,7,kerm_a,False,46.306766510009766
clipping,False,0,7,rsna_a,False,46.38636779785156
clipping,False,0,7,rsna_b,False,48.83540344238281
clipping,False,0,8,kerm_b,False,51.26584243774414
clipping,False,0,8,rsna_a,False,44.666622161865234
clipping,False,0,8,rsna_b,False,46.949806213378906
clipping,False,0,8,rsna_c,False,59.857967376708984
clipping,False,0,9,kerm_a,False,71.33235168457031
clipping,False,0,9,rsna_a,False,54.80266189575195
clipping,False,0,9,rsna_b,False,44.96660232543945
clipping,False,0,9,rsna_c,False,39.50090026855469
clipping,False,0,10,kerm_a,False,72.20005798339844
clipping,False,0,10,rsna_a,False,53.84827423095703
clipping,False,0,10,rsna_c,False,46.623958587646484
clipping,False,0,10,rsna_b,False,41.44026184082031
clipping,False,0,11,rsna_a,False,53.30846405029297
clipping,False,0,11,kerm_a,False,72.24385070800781
clipping,False,0,11,rsna_c,False,39.68780517578125
clipping,False,0,11,kerm_b,False,60.04503631591797
clipping,False,0,12,rsna_a,False,46.64513397216797
clipping,False,0,12,rsna_c,False,42.809444427490234
clipping,False,0,12,kerm_b,False,78.3786849975586
clipping,False,0,12,rsna_b,False,52.6867561340332
clipping,False,0,13,rsna_b,False,46.44374084472656
clipping,False,0,13,kerm_b,False,53.951290130615234
clipping,False,0,13,rsna_a,False,54.682472229003906
clipping,False,0,13,rsna_c,False,42.55512237548828
clipping,False,0,14,kerm_a,False,65.8880615234375
clipping,False,0,14,rsna_c,False,45.26997375488281
clipping,False,0,14,kerm_b,False,52.36085891723633
clipping,False,0,14,rsna_b,False,63.2025032043457
clipping,False,0,15,kerm_b,False,53.85247802734375
clipping,False,0,15,rsna_b,False,57.24278259277344
clipping,False,0,15,kerm_a,False,76.59127044677734
clipping,False,0,15,rsna_a,False,63.917205810546875
clipping,False,0,16,rsna_b,False,37.417579650878906
clipping,False,0,16,kerm_b,False,108.77595520019531
clipping,False,0,16,rsna_c,False,54.13031768798828
clipping,False,0,16,kerm_a,False,79.97648620605469
clipping,False,0,17,rsna_c,False,58.70643997192383
clipping,False,0,17,rsna_a,False,62.30112075805664
clipping,False,0,17,kerm_b,False,49.156253814697266
clipping,False,0,17,rsna_b,False,50.05809020996094
clipping,False,0,18,kerm_b,False,55.14869689941406
clipping,False,0,18,rsna_c,False,47.96406555175781
clipping,False,0,18,rsna_b,False,45.131717681884766
clipping,False,0,18,kerm_a,False,102.1712875366211
clipping,False,0,19,kerm_b,False,49.625064849853516
clipping,False,0,19,rsna_a,False,75.72967529296875
clipping,False,0,19,rsna_b,False,45.44025421142578
clipping,False,0,19,rsna_c,False,32.53279113769531
clipping,False,0,20,rsna_b,False,43.173851013183594
clipping,False,0,20,kerm_a,False,66.43421936035156
clipping,False,0,20,rsna_c,False,64.13776397705078
clipping,False,0,20,rsna_a,False,67.66085815429688
clipping,False,0,21,rsna_b,False,50.581485748291016
clipping,False,0,21,kerm_b,False,65.74667358398438
clipping,False,0,21,rsna_c,False,63.59683609008789
clipping,False,0,21,rsna_a,False,66.1463851928711
clipping,False,0,22,kerm_b,False,58.87362289428711
clipping,False,0,22,rsna_c,False,52.59764862060547
clipping,False,0,22,rsna_b,False,58.27739715576172
clipping,False,0,22,kerm_a,False,97.64359283447266
clipping,False,0,23,rsna_c,False,39.450286865234375
clipping,False,0,23,rsna_b,False,47.52783966064453
clipping,False,0,23,rsna_a,False,100.48753356933594
clipping,False,0,23,kerm_a,False,51.131256103515625
clipping,False,0,24,rsna_c,False,60.528377532958984
clipping,False,0,24,rsna_a,False,69.54318237304688
clipping,False,0,24,kerm_b,False,84.7044677734375
clipping,False,0,24,rsna_b,False,44.54194641113281
clipping,False,0,25,kerm_a,False,106.56905364990234
clipping,False,0,25,kerm_b,False,70.9889907836914
clipping,False,0,25,rsna_c,False,62.259037017822266
clipping,False,0,25,rsna_b,False,55.37838363647461
clipping,False,0,26,kerm_b,False,59.71426773071289
clipping,False,0,26,kerm_a,False,117.57203674316406
clipping,False,0,26,rsna_c,False,55.912696838378906
clipping,False,0,26,rsna_b,False,51.934600830078125
clipping,False,0,27,rsna_a,False,87.17124938964844
clipping,False,0,27,kerm_a,False,74.80281066894531
clipping,False,0,27,rsna_b,False,43.96923065185547
clipping,False,0,27,kerm_b,False,61.65960693359375
clipping,False,0,28,rsna_c,False,47.66196060180664
clipping,False,0,28,rsna_b,False,63.71660232543945
clipping,False,0,28,rsna_a,False,74.54531860351562
clipping,False,0,28,kerm_b,False,86.945556640625
clipping,False,0,29,kerm_b,False,66.66250610351562
clipping,False,0,29,rsna_c,False,59.586944580078125
clipping,False,0,29,rsna_a,False,72.96817779541016
clipping,False,0,29,kerm_a,False,75.45030212402344
clipping,False,0,30,rsna_a,False,72.36750030517578
clipping,False,0,30,kerm_a,False,124.22755432128906
clipping,False,0,30,rsna_b,False,40.81610870361328
clipping,False,0,30,rsna_c,False,43.51781463623047
clipping,False,1,1,rsna_b,False,28.571205139160156
clipping,False,1,1,kerm_b,False,31.45578956604004
clipping,False,1,1,rsna_c,False,28.96221923828125
clipping,False,1,1,kerm_a,False,28.225847244262695
clipping,False,1,2,rsna_b,False,34.29365158081055
clipping,False,1,2,rsna_c,False,36.115535736083984
clipping,False,1,2,kerm_b,False,43.69768142700195
clipping,False,1,2,kerm_a,False,26.93362045288086
clipping,False,1,3,rsna_a,False,41.26261901855469
clipping,False,1,3,kerm_b,False,67.1715316772461
clipping,False,1,3,rsna_c,False,36.96491241455078
clipping,False,1,3,kerm_a,False,30.293493270874023
clipping,False,1,4,kerm_b,False,94.35694885253906
clipping,False,1,4,rsna_b,False,39.91505432128906
clipping,False,1,4,rsna_c,False,35.26140213012695
clipping,False,1,4,rsna_a,False,49.05701446533203
clipping,False,1,5,rsna_a,False,71.67806243896484
clipping,False,1,5,rsna_b,False,53.74118423461914
clipping,False,1,5,kerm_a,False,46.08780288696289
clipping,False,1,5,rsna_c,False,45.34625244140625
clipping,False,1,6,rsna_b,False,42.091949462890625
clipping,False,1,6,rsna_c,False,36.850772857666016
clipping,False,1,6,kerm_a,False,43.35591506958008
clipping,False,1,6,rsna_a,False,54.904632568359375
clipping,False,1,7,rsna_c,False,42.24143981933594
clipping,False,1,7,rsna_a,False,54.59969711303711
clipping,False,1,7,kerm_b,False,52.595176696777344
clipping,False,1,7,kerm_a,False,48.914005279541016
clipping,False,1,8,kerm_a,False,52.74775695800781
clipping,False,1,8,kerm_b,False,43.6365852355957
clipping,False,1,8,rsna_c,False,42.581504821777344
clipping,False,1,8,rsna_a,False,51.86720657348633
clipping,False,1,9,rsna_b,False,69.35044860839844
clipping,False,1,9,kerm_b,False,51.815303802490234
clipping,False,1,9,rsna_c,False,41.02333450317383
clipping,False,1,9,kerm_a,False,44.85873794555664
clipping,False,1,10,kerm_a,False,40.976722717285156
clipping,False,1,10,rsna_a,False,59.728118896484375
clipping,False,1,10,kerm_b,False,56.371395111083984
clipping,False,1,10,rsna_c,False,38.972652435302734
clipping,False,1,11,kerm_b,False,55.96076202392578
clipping,False,1,11,kerm_a,False,44.12614440917969
clipping,False,1,11,rsna_a,False,48.08607482910156
clipping,False,1,11,rsna_b,False,77.29087829589844
clipping,False,1,12,kerm_a,False,50.83055877685547
clipping,False,1,12,kerm_b,False,47.53912353515625
clipping,False,1,12,rsna_a,False,52.60312271118164
clipping,False,1,12,rsna_b,False,68.21854400634766
clipping,False,1,13,kerm_a,False,39.30276107788086
clipping,False,1,13,rsna_c,False,42.29754638671875
clipping,False,1,13,rsna_b,False,70.38829803466797
clipping,False,1,13,kerm_b,False,56.01590347290039
clipping,False,1,14,rsna_a,False,62.339088439941406
clipping,False,1,14,rsna_b,False,46.24410629272461
clipping,False,1,14,kerm_b,False,79.76640319824219
clipping,False,1,14,rsna_c,False,50.606571197509766
clipping,False,1,15,kerm_b,False,62.695953369140625
clipping,False,1,15,rsna_a,False,85.16755676269531
clipping,False,1,15,kerm_a,False,47.366172790527344
clipping,False,1,15,rsna_b,False,69.2791519165039
clipping,False,1,16,rsna_b,False,39.455692291259766
clipping,False,1,16,rsna_c,False,43.99997329711914
clipping,False,1,16,kerm_b,False,69.18644714355469
clipping,False,1,16,kerm_a,False,46.676841735839844
clipping,False,1,17,rsna_a,False,79.7432861328125
clipping,False,1,17,kerm_a,False,37.75984191894531
clipping,False,1,17,rsna_b,False,44.481502532958984
clipping,False,1,17,rsna_c,False,36.50700378417969
clipping,False,1,18,rsna_c,False,56.703948974609375
clipping,False,1,18,kerm_b,False,57.44009017944336
clipping,False,1,18,rsna_b,False,54.66561508178711
clipping,False,1,18,kerm_a,False,47.239105224609375
clipping,False,1,19,rsna_a,False,107.09806060791016
clipping,False,1,19,kerm_b,False,62.674224853515625
clipping,False,1,19,kerm_a,False,41.062191009521484
clipping,False,1,19,rsna_c,False,31.263751983642578
clipping,False,1,20,kerm_a,False,47.13548278808594
clipping,False,1,20,rsna_a,False,86.28882598876953
clipping,False,1,20,rsna_b,False,42.919677734375
clipping,False,1,20,rsna_c,False,49.32463073730469
clipping,False,1,21,kerm_b,False,73.15562438964844
clipping,False,1,21,rsna_a,False,57.42186737060547
clipping,False,1,21,rsna_b,False,45.503631591796875
clipping,False,1,21,kerm_a,False,42.17644119262695
clipping,False,1,22,rsna_c,False,72.39866638183594
clipping,False,1,22,rsna_a,False,62.72196960449219
clipping,False,1,22,kerm_b,False,83.82460021972656
clipping,False,1,22,kerm_a,False,49.675575256347656
clipping,False,1,23,rsna_c,False,50.27955627441406
clipping,False,1,23,kerm_a,False,57.72713851928711
clipping,False,1,23,rsna_b,False,47.84225082397461
clipping,False,1,23,rsna_a,False,68.15062713623047
clipping,False,1,24,kerm_a,False,44.15563201904297
clipping,False,1,24,kerm_b,False,57.38744354248047
clipping,False,1,24,rsna_b,False,42.94643020629883
clipping,False,1,24,rsna_c,False,51.62836837768555
clipping,False,1,25,rsna_a,False,77.13105773925781
clipping,False,1,25,kerm_b,False,57.590423583984375
clipping,False,1,25,rsna_b,False,49.01405715942383
clipping,False,1,25,kerm_a,False,50.63026428222656
clipping,False,1,26,kerm_b,False,77.78511810302734
clipping,False,1,26,rsna_b,False,36.48828125
clipping,False,1,26,kerm_a,False,57.2755012512207
clipping,False,1,26,rsna_a,False,44.226600646972656
clipping,False,1,27,rsna_c,False,52.98356246948242
clipping,False,1,27,kerm_a,False,54.663578033447266
clipping,False,1,27,kerm_b,False,75.02165985107422
clipping,False,1,27,rsna_a,False,86.09485626220703
clipping,False,1,28,rsna_c,False,44.71549606323242
clipping,False,1,28,rsna_b,False,62.895389556884766
clipping,False,1,28,kerm_b,False,59.289466857910156
clipping,False,1,28,kerm_a,False,52.31035232543945
clipping,False,1,29,rsna_b,False,57.85432052612305
clipping,False,1,29,kerm_b,False,45.416263580322266
clipping,False,1,29,rsna_a,False,82.16107940673828
clipping,False,1,29,kerm_a,False,42.01148986816406
clipping,False,1,30,kerm_b,False,79.01948547363281
clipping,False,1,30,rsna_a,False,65.84869384765625
clipping,False,1,30,kerm_a,False,54.73636245727539
clipping,False,1,30,rsna_b,False,43.52543258666992
clipping,False,2,1,rsna_c,False,28.176942825317383
clipping,False,2,1,kerm_b,False,28.746028900146484
clipping,False,2,1,rsna_b,False,29.36931610107422
clipping,False,2,1,kerm_a,False,29.68362045288086
clipping,False,2,2,kerm_b,False,36.4596061706543
clipping,False,2,2,kerm_a,False,24.204967498779297
clipping,False,2,2,rsna_c,False,27.871450424194336
clipping,False,2,2,rsna_a,False,41.22681427001953
clipping,False,2,3,rsna_a,False,38.24888610839844
clipping,False,2,3,rsna_c,False,35.70320510864258
clipping,False,2,3,kerm_a,False,35.382568359375
clipping,False,2,3,kerm_b,False,47.13823318481445
clipping,False,2,4,kerm_b,False,42.909244537353516
clipping,False,2,4,rsna_c,False,37.882591247558594
clipping,False,2,4,rsna_b,False,51.87106704711914
clipping,False,2,4,kerm_a,False,36.070980072021484
clipping,False,2,5,kerm_b,False,41.63601303100586
clipping,False,2,5,rsna_a,False,45.914005279541016
clipping,False,2,5,kerm_a,False,33.95079040527344
clipping,False,2,5,rsna_b,False,57.59099578857422
clipping,False,2,6,rsna_a,False,49.384849548339844
clipping,False,2,6,rsna_b,False,45.66852951049805
clipping,False,2,6,kerm_a,False,41.44853210449219
clipping,False,2,6,kerm_b,False,70.08755493164062
clipping,False,2,7,kerm_b,False,54.398006439208984
clipping,False,2,7,rsna_a,False,50.021080017089844
clipping,False,2,7,rsna_b,False,41.25702667236328
clipping,False,2,7,rsna_c,False,38.5077018737793
clipping,False,2,8,kerm_a,False,51.6658935546875
clipping,False,2,8,rsna_b,False,46.70900344848633
clipping,False,2,8,kerm_b,False,49.27658462524414
clipping,False,2,8,rsna_a,False,43.672203063964844
clipping,False,2,9,kerm_a,False,41.11079406738281
clipping,False,2,9,rsna_b,False,39.058006286621094
clipping,False,2,9,kerm_b,False,60.225341796875
clipping,False,2,9,rsna_c,False,41.89090347290039
clipping,False,2,10,kerm_b,False,40.691017150878906
clipping,False,2,10,rsna_b,False,56.97019958496094
clipping,False,2,10,rsna_a,False,60.18331527709961
clipping,False,2,10,rsna_c,False,39.06059646606445
clipping,False,2,11,rsna_a,False,49.12860107421875
clipping,False,2,11,kerm_a,False,63.649532318115234
clipping,False,2,11,kerm_b,False,53.50789260864258
clipping,False,2,11,rsna_c,False,34.088653564453125
clipping,False,2,12,kerm_b,False,45.14315414428711
clipping,False,2,12,rsna_b,False,65.17083740234375
clipping,False,2,12,kerm_a,False,56.909889221191406
clipping,False,2,12,rsna_a,False,50.23660659790039
clipping,False,2,13,rsna_c,False,39.48609161376953
clipping,False,2,13,rsna_a,False,47.113033294677734
clipping,False,2,13,kerm_b,False,52.53886795043945
clipping,False,2,13,kerm_a,False,45.95878601074219
clipping,False,2,14,rsna_a,False,47.429298400878906
clipping,False,2,14,rsna_b,False,45.3493537902832
clipping,False,2,14,rsna_c,False,44.41161346435547
clipping,False,2,14,kerm_a,False,57.088626861572266
clipping,False,2,15,rsna_b,False,39.846466064453125
clipping,False,2,15,kerm_b,False,76.58924102783203
clipping,False,2,15,kerm_a,False,48.966976165771484
clipping,False,2,15,rsna_a,False,54.54805374145508
clipping,False,2,16,kerm_b,False,61.53855895996094
clipping,False,2,16,rsna_a,False,45.50072479248047
clipping,False,2,16,rsna_b,False,36.452857971191406
clipping,False,2,16,kerm_a,False,48.21828842163086
clipping,False,2,17,kerm_a,False,46.94652557373047
clipping,False,2,17,kerm_b,False,60.39246368408203
clipping,False,2,17,rsna_a,False,47.948143005371094
clipping,False,2,17,rsna_b,False,47.03169631958008
clipping,False,2,18,rsna_c,False,45.30425262451172
clipping,False,2,18,rsna_a,False,45.84182357788086
clipping,False,2,18,rsna_b,False,40.00589370727539
clipping,False,2,18,kerm_a,False,50.79914474487305
clipping,False,2,19,rsna_a,False,44.779396057128906
clipping,False,2,19,kerm_a,False,41.53928756713867
clipping,False,2,19,rsna_b,False,37.89914321899414
clipping,False,2,19,rsna_c,False,46.3934440612793
clipping,False,2,20,kerm_a,False,50.33339309692383
clipping,False,2,20,kerm_b,False,72.3999252319336
clipping,False,2,20,rsna_c,False,48.24586486816406
clipping,False,2,20,rsna_a,False,48.931968688964844
clipping,False,2,21,rsna_a,False,72.7429428100586
clipping,False,2,21,kerm_b,False,66.78999328613281
clipping,False,2,21,rsna_b,False,57.45751190185547
clipping,False,2,21,rsna_c,False,37.262447357177734
